Date,Ticker,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,swing_high,swing_low,Div_Type,Daily_Return,Z_Score,Is_Signal
2025-04-09,INAI.JK,151.0,157.0,150.0,152.0,115500.0,48.42687141239586,8.489383180276434,-4.997433923193226,13.48681710346966,False,True,Normal,-0.006578947368421018,-1.1068410874730719,Normal
2025-04-09,WINE.JK,218.56195068359375,232.3451367627393,206.74779118718328,216.59292410085868,507400.0,42.764095001168336,-11.56423060958332,-1.3013551721567218,-10.262875437426597,False,False,Normal,-0.017699098051264017,-0.9451727960695814,Normal
2025-04-10,INAI.JK,154.0,161.0,149.0,161.0,290100.0,49.31112574740818,6.922482526306879,-5.251467661730226,12.173950188037105,False,False,Normal,0.019867549668874274,-0.8985409698883985,Normal
2025-04-10,WINE.JK,224.46902465820312,230.3761042544716,218.5619450619346,218.5619450619346,1339200.0,45.11535075840072,-10.870974150034812,-0.48647897008657104,-10.38449517994824,False,True,Normal,0.02702700061073715,-0.5833151143238653,Normal
2025-04-11,INAI.JK,153.0,162.0,151.0,154.0,103500.0,49.009479975187745,5.536193039278828,-5.310205719006623,10.846398758285451,False,False,Normal,-0.00649350649350644,-0.981778142311176,Normal
2025-04-11,WINE.JK,222.5,226.43805309734515,220.53097345132744,226.43805309734515,1790300.0,44.45971680178857,-10.361011949048248,0.018786584719995503,-10.379798533768243,False,False,Normal,-0.008771921476476985,-0.6106755045642429,Normal
2025-04-14,INAI.JK,153.0,157.0,153.0,153.0,225300.0,49.00947997518775,4.386978278339143,-5.167536383957048,9.55451466229619,True,False,Normal,0.0,-0.8924339353248565,Normal
2025-04-14,WINE.JK,236.28318786621094,236.28318786621094,218.56194877624512,222.50000190734863,1080200.0,49.94350577957337,-8.743881141864762,1.3087339135227847,-10.052615055387546,False,False,Normal,0.0619469117582514,0.12730733308574782,Normal
2025-04-15,INAI.JK,152.0,156.0,150.0,155.0,188000.0,48.66423166387037,3.3568302089038866,-4.958147562713844,8.31497777161773,False,False,Normal,-0.006535947712418277,-0.8687593758114786,Normal
2025-04-15,WINE.JK,236.28318786621094,250.06637382507324,234.31416130065918,236.28318786621094,715500.0,49.94350577957338,-7.377252946585742,2.1402896870414434,-9.517542633627185,False,False,Normal,0.0,0.18491269394214396,Normal
2025-04-16,INAI.JK,153.0,155.0,151.0,152.0,121000.0,49.05075339718508,2.5912517475640016,-4.578980819242983,7.170232566806985,False,False,Normal,0.006578947368421018,-0.7456617450873081,Normal
2025-04-16,WINE.JK,269.75665283203125,275.6637328210538,244.1593062129334,252.0354128649635,19147500.0,60.8350720359508,-3.5522136744175725,4.77226316736769,-8.324476841785263,True,False,Normal,0.1416667231727624,1.8682808921689713,Normal
2025-04-17,INAI.JK,152.0,154.0,144.0,152.0,94300.0,48.65622619098908,1.8821375485362637,-4.230476014616578,6.112613563152841,False,False,Normal,-0.006535947712418277,-0.7923914684945702,Normal
2025-04-17,WINE.JK,269.75665283203125,285.50886613609146,261.88054618000115,273.6947061580463,774200.0,60.83507203595081,-0.5149069663152375,6.247655900376021,-6.762562866691258,True,False,Normal,0.0,1.6804502425393615,Normal
2025-04-21,INAI.JK,148.0,158.0,147.0,154.0,313500.0,47.02684828533755,0.9860265658389267,-4.101269597851132,5.087296163690059,False,False,Normal,-0.02631578947368418,-1.0237428215108542,Normal
2025-04-21,WINE.JK,267.78759765625,273.69467701631436,246.12830666934744,267.78759765625,5019300.0,59.94523362748767,1.7135415455694556,6.7808835298085715,-5.067341984239116,True,False,Hidden Bearish (Continuation),-0.007299375771122607,1.4626165640218285,Sinyal Ganda
2025-04-22,INAI.JK,149.0,150.0,146.0,147.0,251700.0,47.500180327496906,0.35248062137986835,-3.787852433848153,4.140333055228021,False,False,Normal,0.006756756756756799,-0.8858672552810265,Normal
2025-04-22,WINE.JK,263.84954833984375,269.756627780288,255.9734424192514,269.756627780288,1261300.0,58.114400218687564,3.12580306615817,6.554516040317829,-3.428712974159659,False,False,Normal,-0.014705868945661171,1.2011043166334683,Normal
2025-04-23,INAI.JK,147.0,150.0,141.0,141.0,492000.0,46.60328593122796,-0.3074483165453614,-3.558225097418706,3.2507767808733448,False,True,Regular Bullish (Reversal),-0.01342281879194629,-0.9226129063148795,Sinyal Ganda
2025-04-23,WINE.JK,263.84954833984375,267.7876013001399,255.9734424192514,263.84954833984375,199000.0,58.11440021868756,4.196654080110449,6.100293643416086,-1.9036395633056378,False,False,Normal,0.0,1.126441419341164,Normal
2025-04-24,INAI.JK,146.0,150.0,146.0,149.0,253500.0,46.134230658210356,-0.9007550534777238,-3.321225467480855,2.4204704140031312,False,True,Regular Bullish (Reversal),-0.006802721088435382,-0.8944038457944611,Sinyal Ganda
2025-04-24,WINE.JK,259.9114990234375,261.8805255311908,252.03539299242425,257.9424725156842,251300.0,56.12633679003965,4.673668415315802,5.2618463828971525,-0.5881779675813499,False,False,Normal,-0.014925359323844534,0.9069794743450658,Normal
2025-04-25,INAI.JK,149.0,160.0,145.0,146.0,616200.0,47.83063347408657,-1.1160152598665718,-2.8291885390957625,1.7131732792291907,False,False,Normal,0.020547945205479534,-0.6388197797750864,Normal
2025-04-25,WINE.JK,257.9424743652344,265.8185804527225,254.00442132149036,257.9424743652344,124800.0,55.11116221152264,4.837063224690496,4.340192953817477,0.4968702708730194,False,False,Normal,-0.00757575045968073,0.7999822116279527,Normal
2025-04-28,HUMI.JK,50.05555725097656,50.05555725097656,49.07407573625153,49.07407573625153,32650800.0,83.42203363295508,0.05415317094426797,0.0726689542065627,-0.01851578326229474,False,False,Normal,0.020000040421396248,4.248529157249581,Normal
2025-04-28,INAI.JK,150.0,154.0,148.0,150.0,155000.0,48.41382721554761,-1.192176216326601,-2.3242795964446334,1.1321033801180325,False,False,Normal,0.006711409395973256,-0.5107173982079152,Normal
2025-04-28,WINE.JK,255.97344970703125,263.849555851863,246.12831702599158,257.9424762432392,114100.0,54.058182129092025,4.752882681242056,3.4048099282952293,1.3480727529468268,False,False,Normal,-0.00763358056112573,0.6915574689593957,Normal
2025-04-29,HUMI.JK,50.05555725097656,50.05555725097656,49.07407573625153,50.05555725097656,22451400.0,83.42203363295506,0.11633616585110929,0.10788155929072321,0.008454606560386067,False,False,Normal,0.0,2.9240383034426953,Normal
2025-04-29,INAI.JK,149.0,150.0,148.0,150.0,64200.0,47.837917715924995,-1.318032507384146,-1.9601087100017427,0.6420762026175968,False,False,Normal,-0.00666666666666671,-0.5201511139014753,Normal
2025-04-29,WINE.JK,254.00442504882812,255.97345159959423,252.03539849806202,255.97345159959423,55700.0,52.968295639826906,4.475692166703652,2.5020955310054602,1.973596635698192,False,False,Normal,-0.007692300355590542,0.5706006348743992,Normal
2025-04-30,HUMI.JK,49.074073791503906,50.055555267333986,49.074073791503906,50.055555267333986,20404200.0,46.41515059517954,0.0854342914087809,0.06158374787871586,0.023850543530065035,False,False,Normal,-0.0196078819890374,-0.32489314482696613,Normal
2025-04-30,INAI.JK,176.0,180.0,149.0,149.0,10400500.0,61.243319765162866,0.7522286036947889,0.08812192086175374,0.6641066828330352,True,False,Normal,0.18120805369127524,1.1164513490889156,Normal
2025-04-30,WINE.JK,255.97344970703125,263.849555851863,250.06637009840745,254.00442317082332,75900.0,53.96775844971642,4.3645882643241976,1.9127933029008042,2.4517949614233934,False,False,Normal,0.007751930533590468,0.6243118359562704,Normal
2025-05-02,HUMI.JK,50.05555725097656,50.05555725097656,49.07407573625153,49.07407573625153,22432400.0,63.73850859421643,0.13854478778473833,0.09175539540373864,0.046789392380999696,False,False,Normal,0.020000040421396248,2.320201140705989,Normal
2025-05-02,INAI.JK,163.0,208.0,160.0,181.0,12750300.0,54.04187544030541,1.3286186069196617,0.5316095392693012,0.7970090676503605,True,False,Hidden Bearish (Continuation),-0.07386363636363635,0.8711454703952767,Sinyal Ganda
2025-05-02,WINE.JK,254.00442504882812,261.8805312518926,250.06637194729592,255.97345159959423,295400.0,52.76031177990105,4.070728957653728,1.2951471969842672,2.7755817606694606,False,False,Normal,-0.007692300355590542,0.4730983092198755,Normal
2025-05-05,HUMI.JK,50.05555725097656,50.05555725097656,49.07407573625153,50.05555725097656,19960500.0,63.73850859421643,0.17857671756322446,0.10542986014577982,0.07314685741744464,False,False,Normal,0.0,1.9493588689618027,Normal
2025-05-05,INAI.JK,161.0,177.0,152.0,165.0,5628000.0,53.00915425715143,1.6055211039543167,0.6468096290431649,0.9587114749111518,True,False,Hidden Bearish (Continuation),-0.012269938650306789,0.7310775331325209,Sinyal Ganda
2025-05-05,WINE.JK,254.00442504882812,255.97345159959423,244.15929229499758,254.00442504882812,318600.0,52.76031177990106,3.79410723353692,0.8148203782939674,2.9792868552429526,False,False,Normal,0.0,0.39440458399677863,Normal
2025-05-06,HUMI.JK,50.05555725097656,51.037038765701595,49.07407573625153,50.05555725097656,27742000.0,63.73850859421642,0.20790570280205856,0.10780707630769112,0.10009862649436743,False,False,Normal,0.0,1.6881943016134244,Normal
2025-05-06,INAI.JK,172.0,189.0,161.0,161.0,12977100.0,57.78713974285094,2.6816638454606334,1.3783618964395852,1.3033019490210482,False,False,Normal,0.06832298136645965,1.979946216113451,Normal
2025-05-06,WINE.JK,250.06637573242188,254.00442889356236,242.19026941014087,254.00442889356236,372200.0,50.15735152598058,3.2199967380222745,0.19256790622345754,3.027428831798817,False,False,Normal,-0.015503861067181157,0.09211162788612759,Normal
2025-05-07,HUMI.JK,61.833335876464844,62.814817398313494,50.055557614281064,50.055557614281064,649956500.0,93.79651596996554,1.168052852782516,0.8543633810305189,0.3136894717519972,True,False,Normal,0.23529412661285476,4.198640133958387,Normal
2025-05-07,INAI.JK,161.0,173.0,156.0,172.0,3880200.0,52.08392229587812,2.616742473758052,1.0507524197896028,1.565990053968449,False,False,Normal,-0.06395348837209303,0.7968206129868317,Normal
2025-05-07,WINE.JK,250.06637573242188,250.06637573242188,246.12832257128136,250.06637573242188,71000.0,50.15735152598058,2.7334999482256706,-0.23514310685851747,2.968643055084188,False,False,Normal,0.0,0.04133054154126257,Normal
2025-05-08,HUMI.JK,58.88888931274414,65.75925973256429,56.92592633565267,63.79629675547282,317538000.0,76.68302099381116,1.672109123578288,1.0867357214610325,0.5853734021172554,True,False,Hidden Bearish (Continuation),-0.047619079934541064,2.446392527304641,Sinyal Ganda
2025-05-08,INAI.JK,159.0,167.0,156.0,162.0,1013300.0,51.09650234474414,2.376513564603499,0.64841880850804,1.7280947560954592,False,False,Normal,-0.012422360248447228,0.5043132954663007,Normal
2025-05-08,WINE.JK,248.09735107421875,254.00443086170014,238.2522180950831,250.06637767004588,292800.0,48.762320335999675,2.1641173060129404,-0.6436205992569981,2.8077379052699385,False,False,Normal,-0.00787400806060401,-0.16579087638330134,Normal
2025-05-09,HUMI.JK,54.96296310424805,60.85185200827462,54.96296310424805,59.87037052427019,134608000.0,60.76385062047598,1.7347903319447653,0.9195335438620078,0.8152567880827575,False,False,Normal,-0.06666667098519186,1.180246251990188,Normal
2025-05-09,INAI.JK,155.0,161.0,155.0,159.0,315900.0,49.091924383329605,1.8421289370367901,0.09122734475306471,1.7509015922837254,False,True,Normal,-0.02515723270440251,-0.012379439578514699,Normal
2025-05-09,WINE.JK,242.1902618408203,250.06636791694456,242.1902618408203,248.09734139791348,307600.0,44.74190557999854,1.2221366952787207,-1.2684809679929745,2.490617663271695,False,True,Hidden Bullish (Continuation),-0.023809561882953467,-0.7065574256458101,Sinyal Ganda
2025-05-14,HUMI.JK,54.96296310424805,57.90740755626133,54.96296310424805,55.94444458825247,69507900.0,60.763850620475964,1.7641298503863752,0.7590984498428941,1.005031400543481,False,True,Normal,0.0,1.0690447649749284,Normal
2025-05-14,INAI.JK,153.0,159.0,151.0,155.0,218300.0,48.076335763305245,1.2429144403729993,-0.4063897215285812,1.6493041619015805,False,True,Normal,-0.012903225806451646,-0.2534567327548009,Normal
2025-05-14,WINE.JK,246.12832641601562,250.06637963867186,242.19027319335936,250.06637963867186,136600.0,47.83007214411921,0.7843378159979579,-1.3650238778189898,2.1493616938169477,False,False,Normal,0.01626021023827784,-0.5592954788292378,Normal
2025-05-15,HUMI.JK,53.0,55.94444444444444,52.01851851851852,55.94444444444444,102414800.0,54.234953033167244,1.6104229593634471,0.4843132470559728,1.1261097123074744,False,True,Normal,-0.03571428819303102,0.4817951121965058,Normal
2025-05-15,INAI.JK,155.0,157.0,153.0,153.0,141900.0,49.20792398051339,0.918824285546691,-0.5843839010839116,1.5032081866306026,False,True,Hidden Bullish (Continuation),0.013071895424836555,-0.01857852741737022,Sinyal Ganda
2025-05-15,WINE.JK,248.09735107421875,254.00443086170014,244.1592978825645,246.12832447839162,251900.0,49.35413136031937,0.5894678654665597,-1.2479150626803106,1.8373829281468703,False,False,Normal,0.007999992064606998,-0.6156087162680814,Normal
2025-05-16,HUMI.JK,55.9444465637207,56.92592808238247,53.000002007735404,53.000002007735404,54122700.0,61.00351296061496,1.7065295602620836,0.4643358783636873,1.2421936818983963,True,False,Normal,0.05555559554190004,1.1572372245563414,Normal
2025-05-16,INAI.JK,156.0,163.0,154.0,156.0,355500.0,49.79704839755997,0.7342086453204217,-0.6151996330481448,1.3494082783685666,False,False,Normal,0.006451612903225712,0.08685244911733596,Normal
2025-05-16,WINE.JK,246.12832641601562,252.03540625,244.1592998046875,246.12832641601562,116200.0,47.84878242479002,0.27300120367829095,-1.2515053795748636,1.5245065832531546,False,False,Normal,-0.007936500126573653,-0.9312736161725003,Normal
2025-05-19,HUMI.JK,56.925926208496094,56.925926208496094,54.96296323578933,56.925926208496094,43301600.0,62.969515453704425,1.840673796899658,0.47878409200100935,1.3618897048986487,True,False,Normal,0.01754382615363781,1.2688811159605344,Normal
2025-05-19,INAI.JK,162.0,185.0,153.0,156.0,4407900.0,53.29722291365379,1.0598321904956265,-0.23166087029835203,1.2914930607939785,True,False,Regular Bearish (Reversal),0.03846153846153855,0.7603830573600491,Sinyal Ganda
2025-05-19,WINE.JK,242.1902618408203,248.09734139791348,242.1902618408203,248.09734139791348,204700.0,44.89914840990559,-0.29220148837859483,-1.4533664573053995,1.1611649689268047,False,True,Normal,-0.016000046124471812,-1.478962969554239,Normal
2025-05-20,HUMI.JK,54.96296310424805,57.90740755626133,53.98148162024361,56.9259260722569,51566800.0,56.80164793085874,1.7682065688904984,0.3250534911934797,1.4431530776970187,False,False,Normal,-0.03448276093143443,0.6923565173070292,Normal
2025-05-20,INAI.JK,159.0,167.0,157.0,157.0,1197600.0,51.36874747887279,1.063556253632953,-0.1823494457288206,1.2459056993617736,True,False,Hidden Bearish (Continuation),-0.01851851851851849,0.35557860588011936,Sinyal Ganda
2025-05-20,WINE.JK,246.12832641601562,252.03540625,244.1592998046875,244.1592998046875,153500.0,48.329395966791274,-0.4175465774288796,-1.2629692370845476,0.8454226596556679,False,False,Normal,0.01626021023827784,-0.9447190965362395,Normal
2025-05-21,HUMI.JK,54.96296310424805,55.94444458825247,53.98148162024361,54.96296310424805,35248700.0,56.80164793085874,1.691279748440131,0.19850133659448965,1.4927784118456413,False,False,Normal,0.0,0.6218255513222475,Normal
2025-05-21,INAI.JK,159.0,163.0,157.0,160.0,246000.0,51.36874747887279,1.054353667730453,-0.15324162530505658,1.2075952930355096,True,False,Normal,0.0,0.31401479505277285,Normal
2025-05-21,WINE.JK,246.12832641601562,246.12832641601562,242.19027319335936,246.12832641601562,109800.0,48.32939596679128,-0.5109930537226717,-1.0851325707026718,0.5741395169800001,False,False,Normal,0.0,-0.8816302413809344,Normal
2025-05-22,HUMI.JK,53.0,55.94444444444444,53.0,55.94444444444444,32926400.0,51.00727821599384,1.4551459548886854,-0.030105965565564885,1.4852519204542503,False,True,Normal,-0.03571428819303102,0.0649207710130935,Normal
2025-05-22,INAI.JK,156.0,159.0,151.0,159.0,1249000.0,49.29991617812734,0.7958119988013834,-0.329426635387301,1.1252386341886844,False,True,Normal,-0.018867924528301883,-0.10792491619422781,Normal
2025-05-22,WINE.JK,254.00442504882812,285.5088498610859,244.15929229499758,246.1283188457637,522100.0,54.849144114484666,0.0499099461430319,-0.41938365666957456,0.46929360281260646,True,False,Normal,0.03199996825842799,0.31969974964353676,Normal
2025-05-23,HUMI.JK,54.96296310424805,54.96296310424805,53.98148162024361,54.96296310424805,16929600.0,55.856748165788055,1.4101476354378093,-0.060083428013152806,1.470231063450962,False,False,Normal,0.03703703970279326,0.5163767658202559,Normal
2025-05-23,INAI.JK,156.0,161.0,155.0,156.0,187100.0,49.29991617812734,0.5841817795686381,-0.4328454836960369,1.017027263264675,False,True,Normal,0.0,-0.15663242296981406,Normal
2025-05-23,WINE.JK,242.1902618408203,255.97344747403773,236.28318228372711,250.06636791694456,624500.0,45.56227747534448,-0.45364528076791544,-0.7383511068644175,0.2847058260965021,False,False,Normal,-0.04651164327446944,-1.40327068716081,Normal
2025-05-26,HUMI.JK,53.981483459472656,55.94444649436257,53.0000019420277,54.96296497691761,36459400.0,53.03030242454886,1.280527810809744,-0.15176260211297454,1.4322904129227185,False,False,Normal,-0.017857109394080917,0.1913761464591076,Normal
2025-05-26,INAI.JK,157.0,159.0,153.0,156.0,227100.0,50.07718858161245,0.4914893653028969,-0.4204303183694226,0.9119196836723195,False,True,Normal,0.0064102564102563875,-0.09619061113870876,Normal
2025-05-26,WINE.JK,246.12832641601562,255.97345947265623,236.283193359375,246.12832641601562,225800.0,48.681442448747696,-0.5288512584658065,-0.6508456676498469,0.12199440918404038,False,False,Normal,0.01626021023827784,-0.7059952319194853,Normal
2025-05-27,HUMI.JK,53.981483459472656,54.96296497691761,53.0000019420277,53.981483459472656,22574500.0,53.03030242454885,1.164380907630374,-0.21432760423387576,1.3787085118642497,False,False,Normal,0.0,0.1279683712752105,Normal
2025-05-27,INAI.JK,157.0,157.0,154.0,157.0,57600.0,50.077188581612454,0.4132660850057732,-0.3989228789332371,0.8121889639390103,False,False,Normal,0.0,-0.18539276568610227,Normal
2025-05-27,WINE.JK,244.1593017578125,246.12832838489163,234.31416862241682,238.2522218765751,298600.0,47.22444671198361,-0.738819717903823,-0.6886513016702906,-0.05016841623353227,False,True,Normal,-0.007999992064606998,-0.9943708073664379,Normal
2025-05-28,HUMI.JK,53.0,53.98148148148148,52.01851851851852,53.98148148148148,26411500.0,50.09067082746708,0.9818183467469481,-0.31751213209384144,1.2993304788407896,False,True,Normal,-0.018181854157630184,-0.22360707423126833,Normal
2025-05-28,INAI.JK,177.0,193.0,155.0,157.0,23200900.0,63.1729524639524,1.9427120496161763,0.9044184685417327,1.0382935810744436,False,False,Normal,0.1273885350318471,2.290094947317119,Normal
2025-05-28,WINE.JK,242.1902618408203,246.12831487888243,230.37610272663395,242.1902618408203,407400.0,45.749852285659486,-1.05197973257512,-0.8014490530732701,-0.2505306795018498,False,False,Normal,-0.008064570560352147,-1.2828925763915138,Normal
2025-06-02,HUMI.JK,52.0,55.0,52.0,54.0,50449500.0,47.21867192724064,0.7478241084850339,-0.4412050962846046,1.1890292047696385,False,True,Normal,-0.018867924528301883,-0.5719986377740447,Normal
2025-06-02,INAI.JK,177.0,236.0,175.0,195.0,43746900.0,63.1729524639524,3.118856756366597,1.6644505402337226,1.4544062161328744,True,False,Normal,0.0,1.9632115736829903,Normal
2025-06-02,WINE.JK,244.1593017578125,244.1593017578125,240.22124850365424,242.19027513073337,41500.0,47.51478193506135,-1.1282702380694332,-0.7021916468540667,-0.4260785912153665,False,False,Normal,0.008130136620795758,-0.7963059459082502,Normal
2025-06-03,HUMI.JK,54.0,57.0,51.0,52.0,72197900.0,53.02032919894806,0.7155172368156144,-0.3788095743632194,1.0943268111788338,True,False,Normal,0.03846153846153855,-0.00992302741609847,Normal
2025-06-03,INAI.JK,171.0,195.0,167.0,177.0,6816800.0,57.889450759154855,3.5261626461982303,1.6574051440522846,1.8687575021459457,True,False,Normal,-0.03389830508474578,1.1227964215842283,Normal
2025-06-03,WINE.JK,246.12832641601562,271.72567236328126,242.19027319335936,242.19027319335936,177600.0,49.29138157590432,-1.0181110290351967,-0.47362595025586407,-0.5444850787793326,True,False,Normal,0.008064508065132925,-0.29451032472421007,Normal
2025-06-04,HUMI.JK,54.0,55.0,53.0,54.0,13606400.0,53.02032919894805,0.6820515426379785,-0.3298202148326843,1.0118717574706628,True,False,Normal,0.0,-0.0971233566522061,Normal
2025-06-04,INAI.JK,185.0,210.0,171.0,172.0,13452300.0,65.20252354022395,4.921901874457205,2.4425154978490076,2.479386376608198,True,False,Normal,0.08187134502923987,2.509202301505673,Normal
2025-06-04,WINE.JK,244.1593017578125,255.9734615202873,240.22124850365424,255.9734615202873,61700.0,47.557743304397974,-1.0772747436481325,-0.42623173189503993,-0.6510430117530925,False,False,Normal,-0.007999992064606998,-0.6815313252462446,Normal
2025-06-05,HUMI.JK,54.0,54.0,52.0,54.0,26847900.0,53.020329198948055,0.6480593145200189,-0.2910499543605152,0.939109268880534,True,False,Normal,0.0,-0.17728489705088035,Normal
2025-06-05,INAI.JK,172.0,184.0,172.0,184.0,1982500.0,55.55469157947442,4.922302672956903,1.954333037078964,2.967969635877939,False,False,Normal,-0.07027027027027022,0.9789185076311616,Normal
2025-06-05,WINE.JK,240.2212371826172,244.15929025118467,216.59291877121223,244.15929025118467,927800.0,44.20876567897634,-1.42549904749265,-0.619564828591646,-0.8059342189010041,False,True,Regular Bullish (Reversal),-0.016129078625485183,-1.562965341443576,Sinyal Ganda
2025-06-10,HUMI.JK,53.0,54.0,52.0,54.0,30178100.0,49.61463528209021,0.5342698558575734,-0.3238715304183686,0.8581413862759419,False,True,Normal,-0.01851851851851849,-0.6503562737505891,Normal
2025-06-10,INAI.JK,170.0,184.0,168.0,172.0,2875000.0,54.22534274684565,4.706977911975713,1.391206620878219,3.315771291097494,False,False,Normal,-0.011627906976744207,0.7035223406396638,Normal
2025-06-10,WINE.JK,240.2212371826172,263.84955559402215,236.28318411404967,240.2212371826172,590900.0,44.20876567897634,-1.6820793533823064,-0.7009161075850417,-0.9811632457972647,False,True,Normal,0.0,-1.4844508688615425,Normal
2025-06-11,HUMI.JK,53.0,53.0,52.0,53.0,19301700.0,49.61463528209021,0.4390300252148336,-0.33528908884888675,0.7743191140637203,False,True,Normal,0.0,-0.7730896980084436,Normal
2025-06-11,INAI.JK,169.0,176.0,166.0,170.0,731800.0,53.53555540888126,4.404863322466468,0.8712736250951796,3.533589697371289,False,False,Normal,-0.00588235294117645,0.6203294506576312,Normal
2025-06-11,WINE.JK,244.1593017578125,250.0663816390499,236.28319524949598,238.2522218765751,55700.0,48.42118624162174,-1.54978721264348,-0.4548991734769723,-1.0948880391665077,False,False,Normal,0.016393490523078036,-0.2938750849258607,Normal
2025-06-12,HUMI.JK,52.0,53.0,52.0,53.0,17302400.0,46.174800465969824,0.2796366533412922,-0.39574596857794253,0.6753826219192347,False,True,Normal,-0.018867924528301883,-1.371715791635569,Normal
2025-06-12,INAI.JK,168.0,171.0,162.0,169.0,672700.0,52.81206834171003,4.038193905358497,0.40368336638976654,3.6345105389687307,False,False,Normal,-0.00591715976331364,0.471306031213184,Normal
2025-06-12,WINE.JK,242.1902618408203,255.97344747403773,236.28318228372711,250.06636791694456,93400.0,46.52949411832718,-1.5855525406264235,-0.3925316011679325,-1.193020939458491,True,False,Hidden Bearish (Continuation),-0.008064570560352147,-0.7997775934813058,Sinyal Ganda
2025-06-13,HUMI.JK,59.0,63.0,52.0,52.0,360321300.0,64.6503014243879,0.7099736223481585,0.027672800343139015,0.6823008220050195,True,False,Normal,0.13461538461538458,2.8144374922724786,Normal
2025-06-13,INAI.JK,168.0,170.0,165.0,169.0,656700.0,52.81206834171004,3.704897992748414,0.056309963023746246,3.648588029724668,False,True,Normal,0.0,0.4234341020325547,Normal
